Year,Trimester,Code_District,Name_Dist,Code_NBHD,Name_NBHD,Description,Price
2019,1,1,Ciutat Vella,1,el Raval,Average Euros/month,822.6
2019,1,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/month,1060.9
2019,1,1,Ciutat Vella,3,la Barceloneta,Average Euros/month,891.3
2019,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/month,990.2
2019,1,2,Eixample,5,el Fort Pienc,Average Euros/month,957.2
2019,1,2,Eixample,6,la Sagrada Família,Average Euros/month,936.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Average Euros/month,1269.1
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/month,1123.0
2019,1,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/month,1008.5
2019,1,2,Eixample,10,Sant Antoni,Average Euros/month,986.2
2019,1,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/month,815.8
2019,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/month,
2019,1,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/month,714.9
2019,1,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/month,857.6
2019,1,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/month,810.0
2019,1,3,Sants-Montjuïc,16,la Bordeta,Average Euros/month,844.1
2019,1,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/month,823.5
2019,1,3,Sants-Montjuïc,18,Sants,Average Euros/month,873.0
2019,1,4,Les Corts,19,les Corts,Average Euros/month,1070.0
2019,1,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/month,938.5
2019,1,4,Les Corts,21,Pedralbes,Average Euros/month,1732.5
2019,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/month,1103.5
2019,1,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/month,1297.7
2019,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/month,1645.9
2019,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/month,1226.4
2019,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/month,1357.9
2019,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/month,1057.1
2019,1,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/month,907.5
2019,1,6,Gràcia,29,el Coll,Average Euros/month,750.6
2019,1,6,Gràcia,30,la Salut,Average Euros/month,883.4
2019,1,6,Gràcia,31,la Vila de Gràcia,Average Euros/month,933.4
2019,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/month,937.3
2019,1,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/month,859.1
2019,1,7,Horta-Guinardó,34,Can Baró,Average Euros/month,791.2
2019,1,7,Horta-Guinardó,35,el Guinardó,Average Euros/month,789.8
2019,1,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/month,796.5
2019,1,7,Horta-Guinardó,37,el Carmel,Average Euros/month,670.6
2019,1,7,Horta-Guinardó,38,la Teixonera,Average Euros/month,704.4
2019,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/month,759.2
2019,1,7,Horta-Guinardó,40,Montbau,Average Euros/month,780.4
2019,1,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/month,870.2
2019,1,7,Horta-Guinardó,42,la Clota,Average Euros/month,
2019,1,7,Horta-Guinardó,43,Horta,Average Euros/month,777.0
2019,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/month,758.5
2019,1,8,Nou Barris,45,Porta,Average Euros/month,722.8
2019,1,8,Nou Barris,46,el Turó de la Peira,Average Euros/month,685.3
2019,1,8,Nou Barris,47,Can Peguera,Average Euros/month,
2019,1,8,Nou Barris,48,la Guineueta,Average Euros/month,751.0
2019,1,8,Nou Barris,49,Canyelles,Average Euros/month,791.9
2019,1,8,Nou Barris,50,les Roquetes,Average Euros/month,636.1
2019,1,8,Nou Barris,51,Verdun,Average Euros/month,633.2
2019,1,8,Nou Barris,52,la Prosperitat,Average Euros/month,677.4
2019,1,8,Nou Barris,53,la Trinitat Nova,Average Euros/month,612.3
2019,1,8,Nou Barris,54,Torre Baró,Average Euros/month,
2019,1,8,Nou Barris,55,Ciutat Meridiana,Average Euros/month,575.4
2019,1,8,Nou Barris,56,Vallbona,Average Euros/month,
2019,1,9,Sant Andreu,57,la Trinitat Vella,Average Euros/month,601.2
2019,1,9,Sant Andreu,58,Baró de Viver,Average Euros/month,
2019,1,9,Sant Andreu,59,el Bon Pastor,Average Euros/month,705.8
2019,1,9,Sant Andreu,60,Sant Andreu,Average Euros/month,795.3
2019,1,9,Sant Andreu,61,la Sagrera,Average Euros/month,807.6
2019,1,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/month,772.3
2019,1,9,Sant Andreu,63,Navas,Average Euros/month,855.3
2019,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/month,845.3
2019,1,10,Sant Martí,65,el Clot,Average Euros/month,828.8
2019,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/month,950.8
2019,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/month,1304.0
2019,1,10,Sant Martí,68,el Poblenou,Average Euros/month,952.5
2019,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/month,1231.2
2019,1,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/month,694.8
2019,1,10,Sant Martí,71,Provençals del Poblenou,Average Euros/month,959.2
2019,1,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/month,840.2
2019,1,10,Sant Martí,73,la Verneda i la Pau,Average Euros/month,764.6
2019,1,1,Ciutat Vella,1,el Raval,Average Euros/m2 month,14.1
2019,1,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/m2 month,14.5
2019,1,1,Ciutat Vella,3,la Barceloneta,Average Euros/m2 month,16.8
2019,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/m2 month,14.7
2019,1,2,Eixample,5,el Fort Pienc,Average Euros/m2 month,13.7
2019,1,2,Eixample,6,la Sagrada Família,Average Euros/m2 month,14.4
2019,1,2,Eixample,7,la Dreta de l'Eixample,Average Euros/m2 month,13.9
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/m2 month,14.3
2019,1,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/m2 month,13.9
2019,1,2,Eixample,10,Sant Antoni,Average Euros/m2 month,13.8
2019,1,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/m2 month,14.3
2019,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/m2 month,
2019,1,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/m2 month,10.1
2019,1,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/m2 month,12.9
2019,1,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/m2 month,14.1
2019,1,3,Sants-Montjuïc,16,la Bordeta,Average Euros/m2 month,12.5
2019,1,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/m2 month,13.4
2019,1,3,Sants-Montjuïc,18,Sants,Average Euros/m2 month,13.7
2019,1,4,Les Corts,19,les Corts,Average Euros/m2 month,14.6
2019,1,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/m2 month,13.8
2019,1,4,Les Corts,21,Pedralbes,Average Euros/m2 month,16.0
2019,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/m2 month,11.4
2019,1,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/m2 month,16.3
2019,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/m2 month,16.5
2019,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/m2 month,15.5
2019,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/m2 month,14.4
2019,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/m2 month,15.2
2019,1,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/m2 month,13.6
2019,1,6,Gràcia,29,el Coll,Average Euros/m2 month,12.2
2019,1,6,Gràcia,30,la Salut,Average Euros/m2 month,12.7
2019,1,6,Gràcia,31,la Vila de Gràcia,Average Euros/m2 month,14.8
2019,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/m2 month,14.1
2019,1,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/m2 month,12.9
2019,1,7,Horta-Guinardó,34,Can Baró,Average Euros/m2 month,13.6
2019,1,7,Horta-Guinardó,35,el Guinardó,Average Euros/m2 month,12.4
2019,1,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/m2 month,11.6
2019,1,7,Horta-Guinardó,37,el Carmel,Average Euros/m2 month,12.0
2019,1,7,Horta-Guinardó,38,la Teixonera,Average Euros/m2 month,11.7
2019,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/m2 month,10.9
2019,1,7,Horta-Guinardó,40,Montbau,Average Euros/m2 month,11.6
2019,1,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/m2 month,13.3
2019,1,7,Horta-Guinardó,42,la Clota,Average Euros/m2 month,
2019,1,7,Horta-Guinardó,43,Horta,Average Euros/m2 month,12.2
2019,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/m2 month,11.9
2019,1,8,Nou Barris,45,Porta,Average Euros/m2 month,11.6
2019,1,8,Nou Barris,46,el Turó de la Peira,Average Euros/m2 month,11.4
2019,1,8,Nou Barris,47,Can Peguera,Average Euros/m2 month,
2019,1,8,Nou Barris,48,la Guineueta,Average Euros/m2 month,10.3
2019,1,8,Nou Barris,49,Canyelles,Average Euros/m2 month,9.6
2019,1,8,Nou Barris,50,les Roquetes,Average Euros/m2 month,11.8
2019,1,8,Nou Barris,51,Verdun,Average Euros/m2 month,10.7
2019,1,8,Nou Barris,52,la Prosperitat,Average Euros/m2 month,11.7
2019,1,8,Nou Barris,53,la Trinitat Nova,Average Euros/m2 month,12.0
2019,1,8,Nou Barris,54,Torre Baró,Average Euros/m2 month,
2019,1,8,Nou Barris,55,Ciutat Meridiana,Average Euros/m2 month,9.8
2019,1,8,Nou Barris,56,Vallbona,Average Euros/m2 month,
2019,1,9,Sant Andreu,57,la Trinitat Vella,Average Euros/m2 month,10.3
2019,1,9,Sant Andreu,58,Baró de Viver,Average Euros/m2 month,
2019,1,9,Sant Andreu,59,el Bon Pastor,Average Euros/m2 month,10.9
2019,1,9,Sant Andreu,60,Sant Andreu,Average Euros/m2 month,12.2
2019,1,9,Sant Andreu,61,la Sagrera,Average Euros/m2 month,12.4
2019,1,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/m2 month,11.5
2019,1,9,Sant Andreu,63,Navas,Average Euros/m2 month,12.3
2019,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/m2 month,13.1
2019,1,10,Sant Martí,65,el Clot,Average Euros/m2 month,12.9
2019,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/m2 month,14.7
2019,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/m2 month,17.1
2019,1,10,Sant Martí,68,el Poblenou,Average Euros/m2 month,14.4
2019,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/m2 month,16.3
2019,1,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/m2 month,11.0
2019,1,10,Sant Martí,71,Provençals del Poblenou,Average Euros/m2 month,13.9
2019,1,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/m2 month,11.7
2019,1,10,Sant Martí,73,la Verneda i la Pau,Average Euros/m2 month,11.5
2019,2,1,Ciutat Vella,1,el Raval,Average Euros/month,867.0
2019,2,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/month,1112.1
2019,2,1,Ciutat Vella,3,la Barceloneta,Average Euros/month,924.0
2019,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/month,1010.1
2019,2,2,Eixample,5,el Fort Pienc,Average Euros/month,988.7
2019,2,2,Eixample,6,la Sagrada Família,Average Euros/month,942.9
2019,2,2,Eixample,7,la Dreta de l'Eixample,Average Euros/month,1277.9
2019,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/month,1139.8
2019,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/month,1032.9
2019,2,2,Eixample,10,Sant Antoni,Average Euros/month,985.2
2019,2,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/month,823.4
2019,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/month,
2019,2,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/month,753.1
2019,2,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/month,854.2
2019,2,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/month,824.2
2019,2,3,Sants-Montjuïc,16,la Bordeta,Average Euros/month,859.5
2019,2,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/month,858.4
2019,2,3,Sants-Montjuïc,18,Sants,Average Euros/month,867.5
2019,2,4,Les Corts,19,les Corts,Average Euros/month,1085.1
2019,2,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/month,973.0
2019,2,4,Les Corts,21,Pedralbes,Average Euros/month,1746.7
2019,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/month,1121.6
2019,2,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/month,1334.2
2019,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/month,1602.5
2019,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/month,1310.0
2019,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/month,1360.3
2019,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/month,1115.7
2019,2,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/month,1028.9
2019,2,6,Gràcia,29,el Coll,Average Euros/month,819.8
2019,2,6,Gràcia,30,la Salut,Average Euros/month,899.2
2019,2,6,Gràcia,31,la Vila de Gràcia,Average Euros/month,951.2
2019,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/month,978.3
2019,2,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/month,866.8
2019,2,7,Horta-Guinardó,34,Can Baró,Average Euros/month,764.5
2019,2,7,Horta-Guinardó,35,el Guinardó,Average Euros/month,825.0
2019,2,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/month,1044.0
2019,2,7,Horta-Guinardó,37,el Carmel,Average Euros/month,666.9
2019,2,7,Horta-Guinardó,38,la Teixonera,Average Euros/month,725.9
2019,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/month,705.1
2019,2,7,Horta-Guinardó,40,Montbau,Average Euros/month,802.4
2019,2,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/month,796.6
2019,2,7,Horta-Guinardó,42,la Clota,Average Euros/month,
2019,2,7,Horta-Guinardó,43,Horta,Average Euros/month,760.6
2019,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/month,773.7
2019,2,8,Nou Barris,45,Porta,Average Euros/month,775.3
2019,2,8,Nou Barris,46,el Turó de la Peira,Average Euros/month,702.4
2019,2,8,Nou Barris,47,Can Peguera,Average Euros/month,
2019,2,8,Nou Barris,48,la Guineueta,Average Euros/month,723.1
2019,2,8,Nou Barris,49,Canyelles,Average Euros/month,756.4
2019,2,8,Nou Barris,50,les Roquetes,Average Euros/month,625.3
2019,2,8,Nou Barris,51,Verdun,Average Euros/month,653.3
2019,2,8,Nou Barris,52,la Prosperitat,Average Euros/month,673.7
2019,2,8,Nou Barris,53,la Trinitat Nova,Average Euros/month,640.2
2019,2,8,Nou Barris,54,Torre Baró,Average Euros/month,
2019,2,8,Nou Barris,55,Ciutat Meridiana,Average Euros/month,559.8
2019,2,8,Nou Barris,56,Vallbona,Average Euros/month,
2019,2,9,Sant Andreu,57,la Trinitat Vella,Average Euros/month,614.7
2019,2,9,Sant Andreu,58,Baró de Viver,Average Euros/month,
2019,2,9,Sant Andreu,59,el Bon Pastor,Average Euros/month,659.2
2019,2,9,Sant Andreu,60,Sant Andreu,Average Euros/month,800.9
2019,2,9,Sant Andreu,61,la Sagrera,Average Euros/month,807.5
2019,2,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/month,782.7
2019,2,9,Sant Andreu,63,Navas,Average Euros/month,836.9
2019,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/month,844.3
2019,2,10,Sant Martí,65,el Clot,Average Euros/month,829.4
2019,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/month,1066.6
2019,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/month,1444.6
2019,2,10,Sant Martí,68,el Poblenou,Average Euros/month,996.7
2019,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/month,1388.1
2019,2,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/month,844.5
2019,2,10,Sant Martí,71,Provençals del Poblenou,Average Euros/month,960.1
2019,2,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/month,844.1
2019,2,10,Sant Martí,73,la Verneda i la Pau,Average Euros/month,798.1
2019,2,1,Ciutat Vella,1,el Raval,Average Euros/m2 month,14.5
2019,2,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/m2 month,14.0
2019,2,1,Ciutat Vella,3,la Barceloneta,Average Euros/m2 month,18.1
2019,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/m2 month,15.5
2019,2,2,Eixample,5,el Fort Pienc,Average Euros/m2 month,13.6
2019,2,2,Eixample,6,la Sagrada Família,Average Euros/m2 month,14.4
2019,2,2,Eixample,7,la Dreta de l'Eixample,Average Euros/m2 month,14.2
2019,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/m2 month,14.1
2019,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/m2 month,14.6
2019,2,2,Eixample,10,Sant Antoni,Average Euros/m2 month,14.0
2019,2,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/m2 month,14.2
2019,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/m2 month,
2019,2,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/m2 month,10.6
2019,2,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/m2 month,12.6
2019,2,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/m2 month,13.3
2019,2,3,Sants-Montjuïc,16,la Bordeta,Average Euros/m2 month,12.4
2019,2,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/m2 month,13.8
2019,2,3,Sants-Montjuïc,18,Sants,Average Euros/m2 month,13.9
2019,2,4,Les Corts,19,les Corts,Average Euros/m2 month,14.9
2019,2,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/m2 month,13.8
2019,2,4,Les Corts,21,Pedralbes,Average Euros/m2 month,14.8
2019,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/m2 month,13.5
2019,2,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/m2 month,16.8
2019,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/m2 month,16.9
2019,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/m2 month,15.7
2019,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/m2 month,15.5
2019,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/m2 month,14.8
2019,2,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/m2 month,14.4
2019,2,6,Gràcia,29,el Coll,Average Euros/m2 month,12.5
2019,2,6,Gràcia,30,la Salut,Average Euros/m2 month,12.9
2019,2,6,Gràcia,31,la Vila de Gràcia,Average Euros/m2 month,15.2
2019,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/m2 month,14.7
2019,2,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/m2 month,12.9
2019,2,7,Horta-Guinardó,34,Can Baró,Average Euros/m2 month,13.0
2019,2,7,Horta-Guinardó,35,el Guinardó,Average Euros/m2 month,12.9
2019,2,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/m2 month,13.9
2019,2,7,Horta-Guinardó,37,el Carmel,Average Euros/m2 month,11.5
2019,2,7,Horta-Guinardó,38,la Teixonera,Average Euros/m2 month,12.5
2019,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/m2 month,9.9
2019,2,7,Horta-Guinardó,40,Montbau,Average Euros/m2 month,11.7
2019,2,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/m2 month,12.5
2019,2,7,Horta-Guinardó,42,la Clota,Average Euros/m2 month,
2019,2,7,Horta-Guinardó,43,Horta,Average Euros/m2 month,12.1
2019,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/m2 month,12.2
2019,2,8,Nou Barris,45,Porta,Average Euros/m2 month,12.2
2019,2,8,Nou Barris,46,el Turó de la Peira,Average Euros/m2 month,12.1
2019,2,8,Nou Barris,47,Can Peguera,Average Euros/m2 month,
2019,2,8,Nou Barris,48,la Guineueta,Average Euros/m2 month,9.8
2019,2,8,Nou Barris,49,Canyelles,Average Euros/m2 month,9.3
2019,2,8,Nou Barris,50,les Roquetes,Average Euros/m2 month,11.1
2019,2,8,Nou Barris,51,Verdun,Average Euros/m2 month,12.2
2019,2,8,Nou Barris,52,la Prosperitat,Average Euros/m2 month,12.0
2019,2,8,Nou Barris,53,la Trinitat Nova,Average Euros/m2 month,12.8
2019,2,8,Nou Barris,54,Torre Baró,Average Euros/m2 month,
2019,2,8,Nou Barris,55,Ciutat Meridiana,Average Euros/m2 month,9.4
2019,2,8,Nou Barris,56,Vallbona,Average Euros/m2 month,
2019,2,9,Sant Andreu,57,la Trinitat Vella,Average Euros/m2 month,10.3
2019,2,9,Sant Andreu,58,Baró de Viver,Average Euros/m2 month,
2019,2,9,Sant Andreu,59,el Bon Pastor,Average Euros/m2 month,10.1
2019,2,9,Sant Andreu,60,Sant Andreu,Average Euros/m2 month,12.7
2019,2,9,Sant Andreu,61,la Sagrera,Average Euros/m2 month,12.6
2019,2,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/m2 month,12.2
2019,2,9,Sant Andreu,63,Navas,Average Euros/m2 month,12.1
2019,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/m2 month,13.5
2019,2,10,Sant Martí,65,el Clot,Average Euros/m2 month,12.9
2019,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/m2 month,15.2
2019,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/m2 month,17.4
2019,2,10,Sant Martí,68,el Poblenou,Average Euros/m2 month,14.6
2019,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/m2 month,16.1
2019,2,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/m2 month,12.0
2019,2,10,Sant Martí,71,Provençals del Poblenou,Average Euros/m2 month,13.6
2019,2,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/m2 month,12.1
2019,2,10,Sant Martí,73,la Verneda i la Pau,Average Euros/m2 month,11.8
2019,3,1,Ciutat Vella,1,el Raval,Average Euros/month,869.1
2019,3,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/month,1082.4
2019,3,1,Ciutat Vella,3,la Barceloneta,Average Euros/month,871.6
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/month,1020.2
2019,3,2,Eixample,5,el Fort Pienc,Average Euros/month,1031.3
2019,3,2,Eixample,6,la Sagrada Família,Average Euros/month,979.6
2019,3,2,Eixample,7,la Dreta de l'Eixample,Average Euros/month,1348.9
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/month,1194.4
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/month,1081.4
2019,3,2,Eixample,10,Sant Antoni,Average Euros/month,987.2
2019,3,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/month,865.8
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/month,
2019,3,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/month,790.1
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/month,881.5
2019,3,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/month,834.6
2019,3,3,Sants-Montjuïc,16,la Bordeta,Average Euros/month,832.9
2019,3,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/month,888.3
2019,3,3,Sants-Montjuïc,18,Sants,Average Euros/month,884.3
2019,3,4,Les Corts,19,les Corts,Average Euros/month,1113.9
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/month,1040.3
2019,3,4,Les Corts,21,Pedralbes,Average Euros/month,1950.1
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/month,1355.5
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/month,1449.5
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/month,1614.8
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/month,1317.0
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/month,1412.2
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/month,1070.2
2019,3,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/month,953.7
2019,3,6,Gràcia,29,el Coll,Average Euros/month,813.8
2019,3,6,Gràcia,30,la Salut,Average Euros/month,926.4
2019,3,6,Gràcia,31,la Vila de Gràcia,Average Euros/month,991.5
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/month,996.3
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/month,902.2
2019,3,7,Horta-Guinardó,34,Can Baró,Average Euros/month,762.5
2019,3,7,Horta-Guinardó,35,el Guinardó,Average Euros/month,819.7
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/month,880.2
2019,3,7,Horta-Guinardó,37,el Carmel,Average Euros/month,703.3
2019,3,7,Horta-Guinardó,38,la Teixonera,Average Euros/month,773.7
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/month,756.0
2019,3,7,Horta-Guinardó,40,Montbau,Average Euros/month,792.4
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/month,830.0
2019,3,7,Horta-Guinardó,42,la Clota,Average Euros/month,
2019,3,7,Horta-Guinardó,43,Horta,Average Euros/month,788.6
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/month,792.2
2019,3,8,Nou Barris,45,Porta,Average Euros/month,749.2
2019,3,8,Nou Barris,46,el Turó de la Peira,Average Euros/month,690.0
2019,3,8,Nou Barris,47,Can Peguera,Average Euros/month,
2019,3,8,Nou Barris,48,la Guineueta,Average Euros/month,721.1
2019,3,8,Nou Barris,49,Canyelles,Average Euros/month,714.4
2019,3,8,Nou Barris,50,les Roquetes,Average Euros/month,612.3
2019,3,8,Nou Barris,51,Verdun,Average Euros/month,696.1
