Year,Code_Dist,Name_Dist,Code_NBHD,Name_NBHD,Censal_Section,AVG_Age,AVG_Area
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,34.9,94.3
2019,3,Sants-Montjuïc,13,la Marina de Port,26,45.5,73.4
2019,3,Sants-Montjuïc,13,la Marina de Port,27,31.8,65.1
2019,3,Sants-Montjuïc,13,la Marina de Port,28,16.8,79.6
2019,3,Sants-Montjuïc,13,la Marina de Port,29,35.7,77.3
2019,3,Sants-Montjuïc,13,la Marina de Port,30,49.7,71.6
2019,3,Sants-Montjuïc,13,la Marina de Port,31,43.0,77.3
2019,3,Sants-Montjuïc,13,la Marina de Port,32,31.6,71.0
2019,3,Sants-Montjuïc,13,la Marina de Port,33,59.6,61.6
2019,3,Sants-Montjuïc,13,la Marina de Port,34,42.1,76.1
2019,3,Sants-Montjuïc,13,la Marina de Port,35,43.3,82.7
2019,3,Sants-Montjuïc,13,la Marina de Port,36,36.8,64.7
2019,3,Sants-Montjuïc,13,la Marina de Port,37,36.7,63.7
2019,3,Sants-Montjuïc,13,la Marina de Port,38,41.9,75.8
2019,3,Sants-Montjuïc,13,la Marina de Port,39,41.0,66.6
2019,3,Sants-Montjuïc,13,la Marina de Port,211,36.0,82.4
2019,3,Sants-Montjuïc,13,la Marina de Port,212,51.4,73.7
2019,3,Sants-Montjuïc,13,la Marina de Port,213,50.3,62.7
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,40,36.7,78.5
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,41,54.1,79.6
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,42,61.1,65.5
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,43,54.9,74.5
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,44,60.9,72.1
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,45,54.7,66.2
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,46,43.9,83.7
2019,3,Sants-Montjuïc,15,Hostafrancs,47,75.3,69.2
2019,3,Sants-Montjuïc,15,Hostafrancs,48,66.5,72.1
2019,3,Sants-Montjuïc,15,Hostafrancs,49,74.4,64.4
2019,3,Sants-Montjuïc,15,Hostafrancs,50,71.8,67.1
2019,3,Sants-Montjuïc,15,Hostafrancs,51,82.9,65.8
2019,3,Sants-Montjuïc,15,Hostafrancs,52,74.8,66.9
2019,3,Sants-Montjuïc,15,Hostafrancs,53,72.0,68.9
2019,3,Sants-Montjuïc,15,Hostafrancs,54,55.4,80.5
2019,3,Sants-Montjuïc,15,Hostafrancs,55,45.0,68.2
2019,3,Sants-Montjuïc,15,Hostafrancs,56,50.1,66.2
2019,3,Sants-Montjuïc,16,la Bordeta,57,50.0,69.1
2019,3,Sants-Montjuïc,16,la Bordeta,58,32.4,80.3
2019,3,Sants-Montjuïc,16,la Bordeta,59,59.0,67.1
2019,3,Sants-Montjuïc,16,la Bordeta,60,48.7,71.9
2019,3,Sants-Montjuïc,16,la Bordeta,61,64.1,67.0
2019,3,Sants-Montjuïc,16,la Bordeta,62,69.9,64.5
2019,3,Sants-Montjuïc,16,la Bordeta,63,58.4,70.1
2019,3,Sants-Montjuïc,16,la Bordeta,64,37.4,74.8
2019,3,Sants-Montjuïc,16,la Bordeta,65,37.7,69.8
2019,3,Sants-Montjuïc,16,la Bordeta,66,45.0,76.1
2019,3,Sants-Montjuïc,16,la Bordeta,67,45.3,83.1
2019,3,Sants-Montjuïc,16,la Bordeta,68,48.9,64.7
2019,3,Sants-Montjuïc,16,la Bordeta,69,42.5,73.1
2019,3,Sants-Montjuïc,17,Sants - Badal,70,52.0,66.3
2019,3,Sants-Montjuïc,17,Sants - Badal,71,59.0,61.4
2019,3,Sants-Montjuïc,17,Sants - Badal,72,63.6,59.6
2019,3,Sants-Montjuïc,17,Sants - Badal,73,57.4,68.3
2019,3,Sants-Montjuïc,17,Sants - Badal,74,57.1,70.2
2019,3,Sants-Montjuïc,17,Sants - Badal,75,53.7,72.1
2019,3,Sants-Montjuïc,17,Sants - Badal,76,49.6,70.3
2019,3,Sants-Montjuïc,17,Sants - Badal,77,48.8,67.0
2019,3,Sants-Montjuïc,17,Sants - Badal,78,53.0,67.6
2019,3,Sants-Montjuïc,17,Sants - Badal,79,64.2,64.2
2019,3,Sants-Montjuïc,17,Sants - Badal,80,48.2,69.0
2019,3,Sants-Montjuïc,17,Sants - Badal,81,52.7,74.9
2019,3,Sants-Montjuïc,17,Sants - Badal,82,51.2,73.1
2019,3,Sants-Montjuïc,17,Sants - Badal,83,53.7,71.6
2019,3,Sants-Montjuïc,17,Sants - Badal,84,47.5,78.9
2019,3,Sants-Montjuïc,17,Sants - Badal,85,54.0,66.6
2019,3,Sants-Montjuïc,18,Sants,86,42.9,86.3
2019,3,Sants-Montjuïc,18,Sants,87,54.5,86.7
2019,3,Sants-Montjuïc,18,Sants,88,59.9,69.1
2019,3,Sants-Montjuïc,18,Sants,89,50.2,75.1
2019,3,Sants-Montjuïc,18,Sants,90,50.6,82.7
2019,3,Sants-Montjuïc,18,Sants,91,74.0,69.3
2019,3,Sants-Montjuïc,18,Sants,92,57.9,67.1
2019,3,Sants-Montjuïc,18,Sants,93,56.8,69.9
2019,3,Sants-Montjuïc,18,Sants,94,57.7,67.9
2019,3,Sants-Montjuïc,18,Sants,95,62.0,64.8
2019,3,Sants-Montjuïc,18,Sants,96,81.6,67.4
2019,3,Sants-Montjuïc,18,Sants,97,75.3,55.8
2019,3,Sants-Montjuïc,18,Sants,98,65.8,63.7
2019,3,Sants-Montjuïc,18,Sants,99,86.8,63.3
2019,3,Sants-Montjuïc,18,Sants,100,70.1,65.6
2019,3,Sants-Montjuïc,18,Sants,101,74.0,68.1
2019,3,Sants-Montjuïc,18,Sants,102,69.6,64.0
2019,3,Sants-Montjuïc,18,Sants,103,52.5,70.0
2019,3,Sants-Montjuïc,18,Sants,104,89.5,70.3
2019,3,Sants-Montjuïc,18,Sants,105,78.2,68.5
2019,3,Sants-Montjuïc,18,Sants,106,100.3,66.4
2019,3,Sants-Montjuïc,18,Sants,107,63.8,67.3
2019,3,Sants-Montjuïc,18,Sants,108,74.2,68.1
2019,3,Sants-Montjuïc,18,Sants,109,73.8,66.8
2019,3,Sants-Montjuïc,18,Sants,110,65.4,63.6
2019,3,Sants-Montjuïc,18,Sants,111,65.6,65.8
2019,3,Sants-Montjuïc,18,Sants,112,49.7,79.6
2019,3,Sants-Montjuïc,18,Sants,113,51.2,102.9
2019,3,Sants-Montjuïc,18,Sants,114,47.7,85.2
2019,4,Les Corts,19,les Corts,1,54.3,76.3
2019,4,Les Corts,19,les Corts,2,38.5,82.2
2019,4,Les Corts,19,les Corts,3,44.8,81.5
2019,4,Les Corts,19,les Corts,4,48.3,72.6
2019,4,Les Corts,19,les Corts,5,50.3,74.6
2019,4,Les Corts,19,les Corts,6,46.7,67.0
2019,4,Les Corts,19,les Corts,7,52.1,63.2
2019,4,Les Corts,19,les Corts,8,58.8,64.5
2019,4,Les Corts,19,les Corts,9,52.5,65.0
2019,4,Les Corts,19,les Corts,10,39.5,85.6
2019,4,Les Corts,19,les Corts,11,45.3,87.1
2019,4,Les Corts,19,les Corts,12,43.6,81.3
2019,4,Les Corts,19,les Corts,13,41.7,86.4
2019,4,Les Corts,19,les Corts,14,41.5,79.4
2019,4,Les Corts,19,les Corts,15,47.3,77.6
2019,4,Les Corts,19,les Corts,16,52.1,86.9
2019,4,Les Corts,19,les Corts,17,51.1,80.0
2019,4,Les Corts,19,les Corts,18,56.5,110.0
2019,4,Les Corts,19,les Corts,19,58.9,134.6
2019,4,Les Corts,19,les Corts,20,49.6,99.0
2019,4,Les Corts,19,les Corts,21,54.3,92.1
2019,4,Les Corts,19,les Corts,22,46.1,74.5
2019,4,Les Corts,19,les Corts,23,38.8,149.9
2019,4,Les Corts,19,les Corts,24,37.5,132.7
2019,4,Les Corts,19,les Corts,25,50.3,75.6
2019,4,Les Corts,19,les Corts,26,53.3,82.1
2019,4,Les Corts,19,les Corts,27,48.9,78.0
2019,4,Les Corts,19,les Corts,28,58.0,80.1
2019,4,Les Corts,19,les Corts,29,44.3,92.4
2019,4,Les Corts,19,les Corts,30,46.4,92.9
2019,4,Les Corts,19,les Corts,31,48.3,71.7
2019,4,Les Corts,19,les Corts,32,48.9,72.4
2019,4,Les Corts,19,les Corts,33,58.5,72.7
2019,4,Les Corts,19,les Corts,34,44.5,102.4
2019,4,Les Corts,19,les Corts,35,43.5,85.4
2019,4,Les Corts,20,la Maternitat i Sant Ramon,36,58.7,82.7
2019,4,Les Corts,20,la Maternitat i Sant Ramon,37,48.0,82.9
2019,4,Les Corts,20,la Maternitat i Sant Ramon,38,44.1,79.0
2019,4,Les Corts,20,la Maternitat i Sant Ramon,39,46.7,73.2
2019,4,Les Corts,20,la Maternitat i Sant Ramon,40,59.1,67.4
2019,4,Les Corts,20,la Maternitat i Sant Ramon,41,51.2,64.8
2019,4,Les Corts,20,la Maternitat i Sant Ramon,42,45.0,69.0
2019,4,Les Corts,20,la Maternitat i Sant Ramon,43,43.3,93.5
2019,4,Les Corts,20,la Maternitat i Sant Ramon,44,49.0,68.1
2019,4,Les Corts,20,la Maternitat i Sant Ramon,45,45.6,74.1
2019,4,Les Corts,20,la Maternitat i Sant Ramon,46,44.0,99.6
2019,4,Les Corts,20,la Maternitat i Sant Ramon,47,37.5,92.3
2019,4,Les Corts,20,la Maternitat i Sant Ramon,48,44.0,84.7
2019,4,Les Corts,20,la Maternitat i Sant Ramon,49,49.4,113.4
2019,4,Les Corts,20,la Maternitat i Sant Ramon,84,50.7,103.8
2019,4,Les Corts,21,Pedralbes,50,44.2,132.1
2019,4,Les Corts,21,Pedralbes,51,57.8,100.7
2019,4,Les Corts,21,Pedralbes,52,43.1,137.7
2019,4,Les Corts,21,Pedralbes,53,48.3,108.6
2019,4,Les Corts,21,Pedralbes,54,46.7,125.3
2019,4,Les Corts,21,Pedralbes,55,42.1,171.7
2019,4,Les Corts,21,Pedralbes,56,46.9,139.7
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,43.9,60.4
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,53.6,97.3
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,49.5,92.0
2019,5,Sarrià-Sant Gervasi,23,Sarrià,4,46.9,110.2
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5,46.0,76.7
2019,5,Sarrià-Sant Gervasi,23,Sarrià,6,43.4,144.8
2019,5,Sarrià-Sant Gervasi,23,Sarrià,7,68.3,90.4
2019,5,Sarrià-Sant Gervasi,23,Sarrià,8,60.9,97.0
2019,5,Sarrià-Sant Gervasi,23,Sarrià,9,53.2,89.2
2019,5,Sarrià-Sant Gervasi,23,Sarrià,10,61.2,82.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,11,61.3,80.5
2019,5,Sarrià-Sant Gervasi,23,Sarrià,12,55.3,72.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,13,64.2,78.9
2019,5,Sarrià-Sant Gervasi,23,Sarrià,14,41.9,82.5
2019,5,Sarrià-Sant Gervasi,23,Sarrià,15,43.0,94.0
2019,5,Sarrià-Sant Gervasi,23,Sarrià,16,62.4,89.5
2019,5,Sarrià-Sant Gervasi,23,Sarrià,17,51.8,121.4
2019,5,Sarrià-Sant Gervasi,23,Sarrià,18,53.1,95.1
2019,5,Sarrià-Sant Gervasi,23,Sarrià,19,48.5,135.0
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,50.9,96.4
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,25.1,124.7
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,49.5,113.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,55.1,86.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,53.9,139.5
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,52.3,154.7
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,52.5,152.1
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,49.1,160.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,47.9,139.6
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,43.9,164.9
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,43.7,163.7
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,31,53.1,147.1
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32,44.0,121.9
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,53.5,115.6
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,34,62.7,106.9
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,35,54.8,159.7
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,36,56.3,142.5
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,37,58.6,106.7
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38,57.5,85.5
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,39,47.9,123.9
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,55.4,87.4
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41,50.2,89.2
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,42,54.3,91.4
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,52.2,83.4
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44,64.0,96.3
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,45,59.1,132.2
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,46,46.3,161.3
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,55.2,131.8
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,48,56.3,120.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,51.4,152.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,57.6,101.4
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,59.6,149.2
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,47.9,158.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,44.8,182.9
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,55.7,233.9
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,49.9,208.7
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,58.1,132.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,47.5,135.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,55.7,165.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,62.4,133.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,61.1,170.4
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,69.0,85.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,60.2,106.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,62.0,109.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,65.4,94.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,71.8,117.2
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,64.8,131.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,76.8,139.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,69.2,114.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,70.2,106.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,60.7,110.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,61.5,98.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,58.3,98.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,55.7,92.3
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,54.1,107.6
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,58.1,103.5
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,56.7,107.8
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,60.3,129.0
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,65.6,120.9
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,57.3,103.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,63.5,84.8
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,56.2,92.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,58.4,82.9
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,51.8,89.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,56.1,83.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,60.6,80.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,50.3,77.5
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,55.3,97.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,48.3,88.8
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,52.8,94.3
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,49.3,72.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,91,52.7,80.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,92,49.8,107.9
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,93,53.7,96.4
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,94,51.6,111.5
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,95,52.3,86.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,96,53.8,81.6
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,97,51.5,95.5
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,98,45.5,73.0
2019,6,Gràcia,28,Vallcarca i els Penitents,1,60.6,83.6
2019,6,Gràcia,28,Vallcarca i els Penitents,2,51.7,71.4
2019,6,Gràcia,28,Vallcarca i els Penitents,3,50.5,67.9
2019,6,Gràcia,28,Vallcarca i els Penitents,4,55.6,71.2
2019,6,Gràcia,28,Vallcarca i els Penitents,6,51.8,85.5
2019,6,Gràcia,28,Vallcarca i els Penitents,7,38.2,80.1
2019,6,Gràcia,28,Vallcarca i els Penitents,8,58.9,80.5
2019,6,Gràcia,28,Vallcarca i els Penitents,9,46.6,76.4
2019,6,Gràcia,28,Vallcarca i els Penitents,10,47.7,73.6
2019,6,Gràcia,28,Vallcarca i els Penitents,11,48.6,87.2
2019,6,Gràcia,28,Vallcarca i els Penitents,12,50.7,82.5
2019,6,Gràcia,29,el Coll,13,49.5,71.3
2019,6,Gràcia,29,el Coll,14,47.9,73.4
2019,6,Gràcia,29,el Coll,15,48.4,65.0
2019,6,Gràcia,29,el Coll,16,45.1,63.5
2019,6,Gràcia,29,el Coll,17,50.0,64.7
2019,6,Gràcia,30,la Salut,18,51.8,66.6
2019,6,Gràcia,30,la Salut,19,51.4,74.7
2019,6,Gràcia,30,la Salut,20,56.4,74.8
2019,6,Gràcia,30,la Salut,21,47.9,87.9
2019,6,Gràcia,30,la Salut,22,58.9,61.9
2019,6,Gràcia,30,la Salut,23,43.7,86.0
2019,6,Gràcia,30,la Salut,24,52.7,82.7
2019,6,Gràcia,30,la Salut,25,48.2,85.1
2019,6,Gràcia,30,la Salut,26,46.0,79.5
2019,6,Gràcia,30,la Salut,27,51.5,87.3
2019,6,Gràcia,31,Vila de Gràcia,28,60.2,66.9
2019,6,Gràcia,31,Vila de Gràcia,29,55.3,65.9
2019,6,Gràcia,31,Vila de Gràcia,30,73.2,65.9
2019,6,Gràcia,31,Vila de Gràcia,31,68.4,62.9
2019,6,Gràcia,31,Vila de Gràcia,32,59.8,64.8
2019,6,Gràcia,31,Vila de Gràcia,33,62.0,66.4
2019,6,Gràcia,31,Vila de Gràcia,34,71.2,66.9
2019,6,Gràcia,31,Vila de Gràcia,35,59.7,79.1
2019,6,Gràcia,31,Vila de Gràcia,36,62.9,80.7
2019,6,Gràcia,31,Vila de Gràcia,37,69.5,92.2
2019,6,Gràcia,31,Vila de Gràcia,38,72.7,73.5
2019,6,Gràcia,31,Vila de Gràcia,39,80.3,67.3
2019,6,Gràcia,31,Vila de Gràcia,40,69.6,91.4
2019,6,Gràcia,31,Vila de Gràcia,41,77.0,90.2
2019,6,Gràcia,31,Vila de Gràcia,42,77.7,85.1
2019,6,Gràcia,31,Vila de Gràcia,43,86.4,84.0
2019,6,Gràcia,31,Vila de Gràcia,44,76.1,104.1
2019,6,Gràcia,31,Vila de Gràcia,45,94.9,90.7
2019,6,Gràcia,31,Vila de Gràcia,46,97.1,70.5
2019,6,Gràcia,31,Vila de Gràcia,47,98.3,61.7
2019,6,Gràcia,31,Vila de Gràcia,48,102.5,71.3
2019,6,Gràcia,31,Vila de Gràcia,49,102.0,72.4
2019,6,Gràcia,31,Vila de Gràcia,50,95.3,67.6
2019,6,Gràcia,31,Vila de Gràcia,51,86.8,71.4
2019,6,Gràcia,31,Vila de Gràcia,52,88.2,70.7
2019,6,Gràcia,31,Vila de Gràcia,53,80.3,68.4
2019,6,Gràcia,31,Vila de Gràcia,54,82.1,65.7
2019,6,Gràcia,31,Vila de Gràcia,55,82.6,69.4
2019,6,Gràcia,31,Vila de Gràcia,56,104.6,58.9
2019,6,Gràcia,31,Vila de Gràcia,57,90.2,63.3
2019,6,Gràcia,31,Vila de Gràcia,58,82.9,64.7
2019,6,Gràcia,31,Vila de Gràcia,59,78.0,63.3
2019,6,Gràcia,31,Vila de Gràcia,60,80.6,68.0
2019,6,Gràcia,31,Vila de Gràcia,61,71.0,68.3
2019,6,Gràcia,31,Vila de Gràcia,62,67.5,65.2
2019,6,Gràcia,31,Vila de Gràcia,63,83.3,67.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,73.8,82.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,60.8,82.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,61.0,65.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,71.1,66.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,70.1,85.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,76.2,80.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,70.6,68.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,48.1,82.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,51.6,83.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,56.5,70.8
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,65.2,82.5
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,46.4,86.2
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,51.6,80.3
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,59.3,68.0
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,58.3,62.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,51.1,69.8
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,50.0,74.5
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,52.9,74.2
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,56.0,78.9
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,51.6,76.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,54.4,71.6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,46.3,76.1
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,38.0,83.7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,44.2,74.4
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,42.9,73.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,1,56.5,77.7
2019,7,Horta-Guinardó,33,el Baix Guinardó,2,43.8,62.2
2019,7,Horta-Guinardó,33,el Baix Guinardó,3,54.8,74.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,4,53.6,67.1
2019,7,Horta-Guinardó,33,el Baix Guinardó,5,50.2,66.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,6,49.1,79.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,7,52.4,73.8
2019,7,Horta-Guinardó,33,el Baix Guinardó,8,47.0,83.5
2019,7,Horta-Guinardó,33,el Baix Guinardó,9,57.4,68.0
2019,7,Horta-Guinardó,33,el Baix Guinardó,10,63.9,77.4
2019,7,Horta-Guinardó,33,el Baix Guinardó,11,57.3,61.2
2019,7,Horta-Guinardó,33,el Baix Guinardó,12,58.0,63.3
2019,7,Horta-Guinardó,33,el Baix Guinardó,13,48.1,81.6
2019,7,Horta-Guinardó,33,el Baix Guinardó,14,58.1,64.1
2019,7,Horta-Guinardó,33,el Baix Guinardó,15,48.9,72.2
2019,7,Horta-Guinardó,33,el Baix Guinardó,16,44.2,84.5
2019,7,Horta-Guinardó,33,el Baix Guinardó,17,60.8,77.4
2019,7,Horta-Guinardó,33,el Baix Guinardó,18,60.0,77.5
2019,7,Horta-Guinardó,33,el Baix Guinardó,19,50.8,75.5
2019,7,Horta-Guinardó,34,Can Baró,20,54.6,68.7
2019,7,Horta-Guinardó,34,Can Baró,21,48.3,81.2
2019,7,Horta-Guinardó,34,Can Baró,22,45.5,76.6
2019,7,Horta-Guinardó,34,Can Baró,23,55.6,59.0
2019,7,Horta-Guinardó,34,Can Baró,24,54.2,60.7
2019,7,Horta-Guinardó,34,Can Baró,25,57.5,60.8
2019,7,Horta-Guinardó,34,Can Baró,26,53.8,64.6
2019,7,Horta-Guinardó,35,el Guinardó,27,53.1,76.3
2019,7,Horta-Guinardó,35,el Guinardó,28,44.0,59.2
2019,7,Horta-Guinardó,35,el Guinardó,29,52.1,66.7
2019,7,Horta-Guinardó,35,el Guinardó,30,54.4,60.8
2019,7,Horta-Guinardó,35,el Guinardó,31,54.3,66.5
2019,7,Horta-Guinardó,35,el Guinardó,32,46.4,71.2
2019,7,Horta-Guinardó,35,el Guinardó,33,48.7,71.6
2019,7,Horta-Guinardó,35,el Guinardó,34,40.7,75.7
2019,7,Horta-Guinardó,35,el Guinardó,35,50.0,80.2
2019,7,Horta-Guinardó,35,el Guinardó,36,49.1,72.1
2019,7,Horta-Guinardó,35,el Guinardó,37,48.6,70.4
2019,7,Horta-Guinardó,35,el Guinardó,38,50.3,73.0
2019,7,Horta-Guinardó,35,el Guinardó,39,52.4,74.2
2019,7,Horta-Guinardó,35,el Guinardó,40,51.6,62.1
2019,7,Horta-Guinardó,35,el Guinardó,41,67.2,66.5
2019,7,Horta-Guinardó,35,el Guinardó,42,49.9,69.4
2019,7,Horta-Guinardó,35,el Guinardó,43,49.9,73.4
2019,7,Horta-Guinardó,35,el Guinardó,44,52.2,75.3
